model number,model name,time taken to optimise (in seconds),number of partitions,partition size,time taken to build model (in seconds)
7,model_with_pwl_costs_7,0.4023311138153076,20,5000,0.038661956787109375
8,model_with_pwl_costs_8,0.3964858055114746,20,5000,0.04204225540161133
9,model_with_pwl_costs_9,0.39296889305114746,20,5000,0.039178133010864265
10,model_with_pwl_costs_10,0.3831751346588135,20,5000,0.04115128517150879
11,model_with_pwl_costs_11,0.3984026908874512,20,5000,0.039642333984375
12,model_with_pwl_costs_12,0.3827409744262695,20,5000,0.039086103439331055
13,model_with_pwl_costs_13,0.3924636840820313,20,5000,0.039006948471069336
14,model_with_pwl_costs_14,0.3863260746002197,20,5000,0.03887391090393066
15,model_with_pwl_costs_15,0.39353489875793457,20,5000,0.03893423080444336
16,model_with_pwl_costs_16,0.3916237354278565,20,5000,0.041434049606323235
17,model_with_pwl_costs_17,0.3937888145446777,20,5000,0.03907394409179688
18,model_with_pwl_costs_18,0.3931331634521485,20,5000,0.039262056350708015
19,model_with_pwl_costs_19,0.3922719955444336,20,5000,0.04000401496887207
20,model_with_pwl_costs_20,0.3943970203399658,20,5000,0.038888216018676765
21,model_with_pwl_costs_21,0.39228296279907227,20,5000,0.039023160934448235
22,model_with_pwl_costs_22,0.39881205558776855,20,5000,0.03966498374938965
23,model_with_pwl_costs_23,0.39140820503234863,20,5000,0.03904819488525391
24,model_with_pwl_costs_24,0.3976719379425049,20,5000,0.03916597366333008
0,model_with_separate_variables_0,0.4232718944549561,50,5000,1.385500192642212
1,model_with_separate_variables_1,0.42378592491149897,50,5000,2.0191090106964107
2,model_with_separate_variables_2,0.40852713584899897,50,5000,2.557922124862671
3,model_with_separate_variables_3,0.4083020687103272,50,5000,2.9382998943328857
4,model_with_separate_variables_4,0.42968297004699707,50,5000,3.4811890125274663
5,model_with_separate_variables_5,0.4209780693054199,50,5000,3.9792561531066895
6,model_with_separate_variables_6,0.4167511463165283,50,5000,4.172498941421509
7,model_with_separate_variables_7,0.43221569061279297,50,5000,4.916478395462036
8,model_with_separate_variables_8,0.4033470153808594,50,5000,5.424901008605957
9,model_with_separate_variables_9,0.4335908889770508,50,5000,5.600165128707887
10,model_with_separate_variables_10,0.4371669292449951,50,5000,6.107297897338867
11,model_with_separate_variables_11,0.4184591770172119,50,5000,7.167969226837157
12,model_with_separate_variables_12,0.4520211219787598,50,5000,6.987175941467285
13,model_with_separate_variables_13,0.4533219337463379,50,5000,7.914771318435669
14,model_with_separate_variables_14,0.4169657230377197,50,5000,8.0646071434021
15,model_with_separate_variables_15,0.4294359683990479,50,5000,8.447540998458862
16,model_with_separate_variables_16,0.40239572525024414,50,5000,8.91266918182373
17,model_with_separate_variables_17,0.4293501377105713,50,5000,10.07201099395752
18,model_with_separate_variables_18,0.41455078125,50,5000,9.849278926849363
19,model_with_separate_variables_19,0.4153580665588379,50,5000,10.337921142578123
20,model_with_separate_variables_20,0.4129369258880615,50,5000,10.85209608078003
21,model_with_separate_variables_21,0.3988189697265625,50,5000,12.18916916847229
22,model_with_separate_variables_22,0.4462471008300781,50,5000,12.095576047897339
23,model_with_separate_variables_23,0.41195011138916016,50,5000,12.07362413406372
24,model_with_separate_variables_24,0.4026269912719727,50,5000,12.544366836547852
0,model_with_pwl_costs_0,1.6868331432342532,50,5000,0.09438133239746094
1,model_with_pwl_costs_1,1.617213010787964,50,5000,0.09706997871398926
2,model_with_pwl_costs_2,1.670531988143921,50,5000,0.09456801414489746
3,model_with_pwl_costs_3,1.2408051490783691,50,5000,0.09459590911865234
4,model_with_pwl_costs_4,1.6062901020050049,50,5000,0.09505701065063477
5,model_with_pwl_costs_5,1.7847611904144287,50,5000,0.09515500068664552
6,model_with_pwl_costs_6,1.7429869174957275,50,5000,0.09415507316589357
7,model_with_pwl_costs_7,1.2388770580291748,50,5000,0.0952739715576172
8,model_with_pwl_costs_8,1.5666987895965576,50,5000,0.09513616561889647
9,model_with_pwl_costs_9,1.065629243850708,50,5000,0.096419095993042
10,model_with_pwl_costs_10,1.604422092437744,50,5000,0.09864115715026857
11,model_with_pwl_costs_11,1.389869213104248,50,5000,0.09536385536193848
12,model_with_pwl_costs_12,1.459501028060913,50,5000,0.0954580307006836
13,model_with_pwl_costs_13,1.7684342861175537,50,5000,0.0950479507446289
14,model_with_pwl_costs_14,1.5570530891418457,50,5000,0.09676504135131836
15,model_with_pwl_costs_15,1.7383651733398438,50,5000,0.09505796432495116
16,model_with_pwl_costs_16,1.6421411037445068,50,5000,0.09593605995178224
17,model_with_pwl_costs_17,1.5729799270629885,50,5000,0.12656402587890625
18,model_with_pwl_costs_18,1.4528160095214844,50,5000,0.09623026847839357
19,model_with_pwl_costs_19,1.400651931762695,50,5000,0.0958542823791504
20,model_with_pwl_costs_20,1.3824682235717771,50,5000,0.09640121459960938
21,model_with_pwl_costs_21,1.6641058921813965,50,5000,0.09731626510620116
22,model_with_pwl_costs_22,1.5025198459625244,50,5000,0.0972003936767578
23,model_with_pwl_costs_23,1.5416560173034668,50,5000,0.0977170467376709
24,model_with_pwl_costs_24,1.7476508617401123,50,5000,0.0971221923828125
0,model_with_separate_variables_0,0.730787992477417,100,5000,2.8162958621978764
1,model_with_separate_variables_1,0.6959338188171387,100,5000,4.237903118133545
2,model_with_separate_variables_2,0.6972160339355469,100,5000,5.027290105819702
3,model_with_separate_variables_3,0.6971018314361572,100,5000,6.318077802658081
4,model_with_separate_variables_4,0.7020161151885986,100,5000,7.119890928268433
5,model_with_separate_variables_5,0.7010560035705566,100,5000,7.6356260776519775
6,model_with_separate_variables_6,0.7150809764862059,100,5000,9.003180742263792
7,model_with_separate_variables_7,0.7084140777587891,100,5000,10.158451080322266
8,model_with_separate_variables_8,0.7139258384704591,100,5000,10.405292987823486
9,model_with_separate_variables_9,0.7119240760803223,100,5000,12.26279878616333
10,model_with_separate_variables_10,0.7092390060424805,100,5000,12.510217905044556
11,model_with_separate_variables_11,0.7103476524353027,100,5000,14.349535942077635
12,model_with_separate_variables_12,0.7053859233856201,100,5000,14.02521014213562
13,model_with_separate_variables_13,0.7084600925445557,100,5000,15.029807090759276
14,model_with_separate_variables_14,0.7094948291778564,100,5000,17.123602867126465
15,model_with_separate_variables_15,0.7053399085998535,100,5000,17.00029993057251
16,model_with_separate_variables_16,0.7146859169006348,100,5000,18.009138107299805
17,model_with_separate_variables_17,0.7058370113372803,100,5000,18.92663288116455
18,model_with_separate_variables_18,0.7159769535064697,100,5000,21.501354932785034
19,model_with_separate_variables_19,0.7151150703430176,100,5000,21.003517866134644
20,model_with_separate_variables_20,0.7087099552154541,100,5000,22.014195203781128
21,model_with_separate_variables_21,0.7159512042999268,100,5000,22.91664886474609
22,model_with_separate_variables_22,0.7142500877380371,100,5000,24.50690293312073
23,model_with_separate_variables_23,0.7264528274536133,100,5000,25.927085638046265
24,model_with_separate_variables_24,0.7076289653778076,100,5000,25.269770860672
0,model_with_pwl_costs_0,2.5714988708496094,100,5000,0.1941380500793457
1,model_with_pwl_costs_1,2.557405948638916,100,5000,0.18984198570251465
2,model_with_pwl_costs_2,2.669562816619873,100,5000,0.19188904762268064
3,model_with_pwl_costs_3,2.629049062728882,100,5000,0.18896150588989255
4,model_with_pwl_costs_4,2.6262316703796387,100,5000,0.18825006484985352
5,model_with_pwl_costs_5,1.9580249786376955,100,5000,0.19074511528015134
6,model_with_pwl_costs_6,1.9055168628692627,100,5000,0.19077491760253906
7,model_with_pwl_costs_7,2.576802015304565,100,5000,0.19380879402160645
8,model_with_pwl_costs_8,2.6091740131378174,100,5000,0.1908907890319824
9,model_with_pwl_costs_9,2.552239894866944,100,5000,0.19098806381225586
10,model_with_pwl_costs_10,2.602928876876831,100,5000,0.21052885055541992
11,model_with_pwl_costs_11,2.633518934249878,100,5000,0.19130802154541016
12,model_with_pwl_costs_12,2.555438995361328,100,5000,0.18936705589294436
13,model_with_pwl_costs_13,2.570467233657837,100,5000,0.1892991065979004
14,model_with_pwl_costs_14,2.600365161895752,100,5000,0.18999791145324707
15,model_with_pwl_costs_15,2.5835628509521484,100,5000,0.1892991065979004
16,model_with_pwl_costs_16,2.6102309226989746,100,5000,0.1957988739013672
17,model_with_pwl_costs_17,2.585901021957397,100,5000,0.1920778751373291
18,model_with_pwl_costs_18,2.560467004776001,100,5000,0.189359188079834
19,model_with_pwl_costs_19,2.6008310317993164,100,5000,0.1910231113433838
20,model_with_pwl_costs_20,2.605157852172852,100,5000,0.1903247833251953
21,model_with_pwl_costs_21,2.6222898960113525,100,5000,0.19252490997314453
22,model_with_pwl_costs_22,2.5894017219543457,100,5000,0.19153261184692386
23,model_with_pwl_costs_23,2.6172959804534908,100,5000,0.190518856048584
24,model_with_pwl_costs_24,2.592059850692749,100,5000,0.19221186637878415
0,model_with_separate_variables_0,3.7179982662200928,250,5000,7.220541000366211
1,model_with_separate_variables_1,3.1449780464172363,250,5000,10.24068832397461
2,model_with_separate_variables_2,3.2006590366363525,250,5000,13.232157230377195
3,model_with_separate_variables_3,3.279721975326538,250,5000,15.412806272506714
4,model_with_separate_variables_4,2.9929981231689453,250,5000,17.76715707778931
5,model_with_separate_variables_5,3.0227539539337163,250,5000,20.130585193634037
6,model_with_separate_variables_6,3.2534050941467285,250,5000,23.00194025039673
7,model_with_separate_variables_7,3.1370370388031006,250,5000,25.90892124176025
8,model_with_separate_variables_8,3.0201048851013184,250,5000,27.03189015388489
9,model_with_separate_variables_9,3.1401069164276123,250,5000,30.129045963287354
10,model_with_separate_variables_10,3.0312259197235107,250,5000,30.836976289749146
11,model_with_separate_variables_11,3.026949167251587,250,5000,33.3890380859375
12,model_with_separate_variables_12,3.2159199714660645,250,5000,38.10234618186951
13,model_with_separate_variables_13,3.0187201499938965,250,5000,38.24174594879151
14,model_with_separate_variables_14,2.97986102104187,250,5000,40.785293340682976
15,model_with_separate_variables_15,3.11681604385376,250,5000,46.04587197303772
16,model_with_separate_variables_16,3.434532880783081,250,5000,45.89821219444275
17,model_with_separate_variables_17,3.143277883529663,250,5000,50.129360914230354
18,model_with_separate_variables_18,2.9754388332366943,250,5000,49.682637214660645
19,model_with_separate_variables_19,2.962825298309326,250,5000,55.922390937805176
20,model_with_separate_variables_20,3.414702177047729,250,5000,54.50114917755127
21,model_with_separate_variables_21,3.3351821899414062,250,5000,56.60189747810364
22,model_with_separate_variables_22,3.4398748874664307,250,5000,58.92467927932739
23,model_with_separate_variables_23,3.07169508934021,250,5000,61.36137127876282
24,model_with_separate_variables_24,3.024686098098755,250,5000,68.5866162776947
0,model_with_pwl_costs_0,13.112468004226685,250,5000,0.4640262126922608
1,model_with_pwl_costs_1,13.06857705116272,250,5000,0.4752433300018311
2,model_with_pwl_costs_2,13.055623054504395,250,5000,0.4727091789245606
3,model_with_pwl_costs_3,12.85556674003601,250,5000,0.4800598621368408
4,model_with_pwl_costs_4,12.91669511795044,250,5000,0.4938852787017822
5,model_with_pwl_costs_5,12.989248037338257,250,5000,0.4872081279754639
6,model_with_pwl_costs_6,13.031142950057983,250,5000,0.4799671173095703
7,model_with_pwl_costs_7,13.054868936538696,250,5000,0.4859833717346192
8,model_with_pwl_costs_8,12.748559951782227,250,5000,0.4750523567199707
9,model_with_pwl_costs_9,13.312783002853394,250,5000,0.4800701141357422
10,model_with_pwl_costs_10,15.263317823410034,250,5000,0.4761011600494385
11,model_with_pwl_costs_11,12.951586961746216,250,5000,0.4792702198028565
12,model_with_pwl_costs_12,13.141475677490234,250,5000,0.4789459705352783
13,model_with_pwl_costs_13,13.250712156295776,250,5000,0.4821312427520752
14,model_with_pwl_costs_14,13.174739122390747,250,5000,0.4814350605010986
15,model_with_pwl_costs_15,12.825078010559082,250,5000,0.4980390071868897
16,model_with_pwl_costs_16,13.218551874160767,250,5000,0.4781181812286377
17,model_with_pwl_costs_17,12.998331069946287,250,5000,0.4788331985473633
18,model_with_pwl_costs_18,12.972038984298706,250,5000,0.4750771522521973
19,model_with_pwl_costs_19,12.982370138168335,250,5000,0.4777143001556397
20,model_with_pwl_costs_20,12.899961233139038,250,5000,0.481450080871582
21,model_with_pwl_costs_21,12.99167275428772,250,5000,0.4789762496948242
22,model_with_pwl_costs_22,13.110788822174072,250,5000,0.4863221645355225
23,model_with_pwl_costs_23,13.089484214782715,250,5000,0.48097825050354
24,model_with_pwl_costs_24,13.14488697052002,250,5000,0.4848871231079102
0,model_with_separate_variables_0,19.703701972961426,500,5000,14.797621965408325
1,model_with_separate_variables_1,16.983718872070312,500,5000,20.32260227203369
2,model_with_separate_variables_2,18.35475397109985,500,5000,25.91508793830872
3,model_with_separate_variables_3,16.781891822814938,500,5000,30.915663003921512
4,model_with_separate_variables_4,17.809257984161373,500,5000,36.20512795448303
5,model_with_separate_variables_5,16.69925308227539,500,5000,40.3285150527954
6,model_with_separate_variables_6,17.467050075531006,500,5000,45.88863897323608
7,model_with_separate_variables_7,17.937164783477787,500,5000,51.732510089874275
8,model_with_separate_variables_8,17.60418200492859,500,5000,54.43968677520752
9,model_with_separate_variables_9,18.733028888702396,500,5000,60.490483045578
10,model_with_separate_variables_10,18.324914932250977,500,5000,61.61276888847351
11,model_with_separate_variables_11,17.16729998588562,500,5000,66.77328801155089
12,model_with_separate_variables_12,18.68116021156311,500,5000,76.16522574424744
13,model_with_separate_variables_13,18.058136701583862,500,5000,76.50052785873412
14,model_with_separate_variables_14,17.226716041564938,500,5000,82.20852971076965
15,model_with_separate_variables_15,17.678575277328488,500,5000,93.29294896125792
16,model_with_separate_variables_16,18.710309982299805,500,5000,92.88142895698549
17,model_with_separate_variables_17,17.676684141159058,500,5000,101.66217303276062
18,model_with_separate_variables_18,19.059587001800534,500,5000,100.3189811706543
19,model_with_separate_variables_19,18.550167083740234,500,5000,119.51593494415285
20,model_with_separate_variables_20,18.88706398010254,500,5000,110.30956387519836
21,model_with_separate_variables_21,18.104451656341556,500,5000,115.06659507751465
22,model_with_separate_variables_22,17.217759370803833,500,5000,120.45595622062685
23,model_with_separate_variables_23,18.569072008132935,500,5000,124.92923021316528
24,model_with_separate_variables_24,16.884500980377194,500,5000,171.26492285728457
0,model_with_pwl_costs_0,35.475790977478034,500,5000,0.973780870437622
1,model_with_pwl_costs_1,35.512238264083855,500,5000,1.00323486328125
2,model_with_pwl_costs_2,36.3570122718811,500,5000,0.9922618865966796
3,model_with_pwl_costs_3,36.36620283126831,500,5000,0.9700920581817628
4,model_with_pwl_costs_4,35.78768420219421,500,5000,0.9725751876831056
5,model_with_pwl_costs_5,35.313730955123894,500,5000,0.9671299457550048
6,model_with_pwl_costs_6,36.13050079345703,500,5000,0.9688329696655272
7,model_with_pwl_costs_7,35.998205900192254,500,5000,0.9991192817687988
8,model_with_pwl_costs_8,36.578380823135376,500,5000,0.9776461124420166
9,model_with_pwl_costs_9,35.969283103942864,500,5000,0.982403039932251
10,model_with_pwl_costs_10,35.39496207237244,500,5000,0.9980018138885498
11,model_with_pwl_costs_11,35.422536134719856,500,5000,0.9735820293426514
